Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Prediction,Time,Summary,Text
268071,B003SDZEY8,A1S7O0AY4KN9ZJ,OSHmomy,0,0,4,1329955200,new food old dog,I have tried this grain free NOW for small breeds for my two senior dogs (Italian greyhounds).  The morsels are small and easy for my toothless dog to pick up and eat and there has been no stomach upsets from either dog.  The skin seems to be quite nice and they are sleek and shiny and full of energy.
558901,B001EPQWMK,A16A6H6DXBCZXD,"S. Hinckley ""sahinck""",1,5,1,1261526400,False description,"Item specifically says ""NO HYDROGENATED OILS"", but the ingredient list on the tin includes ""partially hydrogenated canola oil"". Very disappointing."
514177,B000PGSL5K,A2AKYDIGK7PZZ5,S. Rice,2,3,5,1301184000,Excellent Peppermint Tea,I have liked every flavour of Harney & Sons tea that I have tried. The peppermint is no exception. It has a very strong/rich flavour that I have found to be lacking in some of the lesser brands of peppermint tea that I have encountered.
477504,B004PY66R8,AVF06892OWGJU,Wm,2,2,5,1327708800,The best long storage food,"These Tasty Bites meals are about the best value for ready to eat meals out there - there are very few things in it that are considered allergenic, so most people could enjoy them. I have kept these in cool storage, for over 2 years, and the quality has not deteriorated - I use them for MRE supplies, and keep varieties in my Emergency Prepared Storage. The price from Amazon is the best I have found anywhere. I will be purchasing more of these, to eat now, and to store for need.  The ingredients are:  Water, Potatoes, Chickpeas, Tomatoes, Onions, Sunflower oil, salt, ginger, garlic, cornstarch, coriander, chilies & cumin spices. 2 servings per sachet, 130 calories, 4g fat (0 trans fat) 0mg cholesterol, 530mg sodium, 19g carbohydrate, with 4g as fiber and 3g as sugars. 5g protein<br />Calories per gram - Fat 9; Carbohydrate 4; protein 4; these values make it good for pure balance diets."
169077,B0007SNZN4,A2NWSOA747ILBI,Billye Jean,0,0,5,1326931200,Love it,I grew up on this syrup and don't like maple so I love this syrup<br />I have tried other cane syrups but this is the BEST.  I sent some to my daughter<br />who by the way won't eat any other kind either and she was sooooo happy.  We can't find it in the stores anymore so we have to order it.But that's ok cuz we can still get it anytime we want.  Thank you so much for making it possible to get my one and only syrup.  Billye Jean Baker
42828,B002NHYQAS,A2PL0US7RN67G,"Jennifer ""Jennifer""",0,0,5,1298419200,Delicious,"How can you not love Newman's Own Organics anything let alone Newman's Own Organics Dark Chocolate?!? These candy bars are so tasty.  They melt nicely in your mouth and just a few blocks really satisfys my need for chocolate!  I love the fact that it is organic, but I really love that it is fair trade as well.  No slave labor in this delicious chocolate candy bar."
93494,B000EHP522,A2PIKBUPKS5IBZ,D. Liebig,0,0,3,1305331200,GoLean bars,"These bars are OK. The caramel is good but the ""peanut"" part tastes more like some kind of cereal pushed into the outside of the caramel."
59528,B002P6E9E0,A1C5G9IIGLKPFY,massybird,1,2,3,1279238400,Shipping problems,"I was really looking forward to getting and using this honey.  The UPS package arrived today and was oozing honey out onto my porch. Half of the content of the jar was all over the inside of the box. The lid was loose on the jar & came off without breaking the security seal.  The jar is plastic with a plastic lid and maybe due to the hot weather we've had here the past few days but it did not fare well in transit. I'm going to try ordering this honey from another maker, hopefully in a glass jar with a quality lid."
120055,B00199CLTY,A2SW560X584UEF,Barbara B.,2,3,5,1311206400,Finally ... I've found puppodums!,"I used to buy puppodums from another company (Sharwoods) but they don't seem to carry them anymore. When I found these, I was in heaven. Yes, they cost more than in India or in a good Indian food store, but when you live in the boonies and don't have anything like that available, you pay what you have to.<br /><br />I love these. They taste great, are low in calories, heat up quickly in the microwave .... what's NOT to like????"
73792,B000HDOPZG,A1SWRA9CZN7GCW,emergencydinosaur,1,1,5,1337904000,oh what a tasty treat!,"we have polished off the hazelnut and are moving next to the vanilla--along with more hazelnut! the price here is very good--i paid $5.49 per bag at Duane Reade. But, like one of the other reviewers, if I buy 8 here, oh they will be GONE! i'm not one for moderation when it comes to treats that i love."
289077,B0061UQ6ME,ATXHMAP3ED09F,Stephen J. Lewan,2,2,3,1324080000,COFFEE DOES NOT TASTE LIKE STARBUCKS COFFEE AND OVER PRICED,this product does only get 3 stars from me a bit over priced and not any better than other less priced coffee not that the coffee is bad its not but i would expect more from starbucks does not have that starbucks flavor some thing is lacking with this coffee im not sure if i would buy it again starbucks needs to lower the price a bit on this coffee and go back to the drawing board and try and inprove it
288554,B000ENUC3S,A1LN1IPB98N37J,"Matthew Wilhelm ""TheMaskedUnit""",2,2,5,1233619200,Clean and Delicious,"No added anything.<br /><br />I eat one of these every morning on my way out the door.  Great complement to some granola and yogurt when fresh fruit is out of the question.  Keeps you satisfied.<br /><br />I love em.  Simple raw ingredients produce a fantastic diversity of nutrition.<br /><br />You won't find natural nutritional balance like this in anything else.<br /><br />To the negative reviewers here: these are not candy bars.  There is no added sugar so they are somewhat tart.  They provide nearly a full meal's worth of balanced nutrition.  Yes, that means fruit/vegetable proteins, fats, and sugars."
339494,B00375LB9E,ACQET5AAIJE5,FrancoTech,0,0,5,1319932800,Great Price and Delicious sprinkles....,Jimmies sprinkles are the best i love them because they are soft and unlike the other hard sprinkles don't get stuck in your teeth. lol But it was a great buy. You have a better deal here that anywhere else.
305166,B000EQYQBO,AXNDMH5GK99G7,"Jerome Rochon ""Rock Books""",1,1,1,1284854400,Yuck-a-moldy,"If they were not on sale, I wouldn't have bought them, having tried other brands of ""guac-a-mole"" flavored tortilla chips.  I'm glad I didn't pay full price.  The taste is hard to describe - somewhere between gasoline and garbage, neither of which I've ever actually ingested, but which these chips brought to mind by taste and smell.  How do people eat and enjoy this crud?  The only explanation I arrive at is they've never savored the exquisitely smooth and sprightly taste of true guacamole made with ripe avocados and fresh cilantro.<br />I had to give this product one star because Amazon said so.  I guess that star could go for the unbelievably corny (no pun intended) ""new look, same great taste"" icon on the upper-left corner of the bag.  Its such a quaint reminder of the inane, inconsequential marketing style of the ""Mad-Men"" era I grew up in."
339093,B000HJ7AIY,A2I7LE3IZNHOEN,"Ann McCann ""pastrytroll""",0,0,1,1344729600,It just doesn't work!,"I've tried this product several times.  It just doesn't work for me, as for so many others.  I'm an avid baker, and hate moths.  These 'traps' can be up for weeks, and not catch a single moth - while I see moths in my kitchen!  I put in another brand, and the trap fills in a week.  Sorry Safer - maybe you need more product development?"
353663,B005A1LINC,AMLA0B6EHD4OS,Stacey,0,0,4,1317513600,Refreshing low-calorie drink.,"Crystal Light Mocktails Mojito is delightful! It's a low-calorie, non-alcoholic, refreshing beverage. Loaded with the flavors of lime and mint, this easy to make drink mix is a terrific way to enjoy the flavor without the alcohol and the calories that always come along with an alcoholic drink.<br /><br />Crystal Light is super easy to make - although I prefer to use a bit less water than what the package directions call for. This is a yummy, quick and easy way to enjoy a refreshing low-calorie ""mocktail""."
484820,B00248EE4O,AYOBUR1SCOGH5,jbugs,0,0,5,1279929600,The best chips in the world!,"These chips are great tasting and better for you than any others I've found. You can see the flax seeds and they have a great grain taste and just the right amount of salt. Crunchy and stand up to dips and cheese, but i like them plain. Perfect."
505230,B0000CNU59,A25PCMG01UMWXR,"Michael S. Vaught ""Mike""",0,0,5,1325721600,Spice your ramen!,"Whether you eat Ramen noodle, mashed potatoes, couscous, mac-n-cheese or plain chicken breast, rooster sauce will warm it in a delightful manner. I consider it an essential staple and always have some available - be it at home or on deployment."
545283,B003SW43H8,A3FRF4X1SLOQGK,N. Price,0,0,2,1334534400,"Good popcorn, poor caramel",This doesn't taste anything like caramel.  It just tastes like sugary popcorn.<br /><br />On the plus side there aren't as many unchewable bits of unpopped kernels as in Cracker Jacks.
331586,B000FUMH4W,A25W8AK3G4LUWW,"ELY ""Lovu""",0,0,4,1343952000,"Pretty good for what I needed, as far as I can tell","My biggest complaint about this product is that they don't give you any guideline as to how many you should give your cat daily. I know that they can't say specifically, because it would probably depend on the issue you are trying to treat, but if they could at least say give anywhere from 10-100000 a day in general that would help out a LOT. The vet I most recently went to was the typical all about the money man who milks every person for every dime he can & quite frankly shouldn't have been working with cats in the first place (he was obviously uncomfortable handling them). When I asked him about fiber options the ONLY thing he recommended was a Science Diet food that he was getting high dollar paid for selling (they are known for pushing that brand at their office) I had to research on my own to find these treats & when I called them about possibly getting an idea of how many to feed daily of course they had no idea. All I can say about most vets these days is one word- GREED!<br /><br />My cat likes the treats- she will eat pretty much any treat though so this was no surprise. I don't know if they are working properly because I got them to help her go to the bathroom more often due to her anal gland issues but so far I haven't noticed if they are doing anything for her."
533078,B009E7YC54,A1HR398N2RBE2V,Katie,1,1,5,1338422400,"Great product, so many different uses","So, we first bought this for a batch of home brewed beer. Then, found out it tastes great and can be substituted in so many recipes. We will be continuing use of this product!"
284346,B0051COPH6,A2RHV42BTJSVON,"Liolania ""In2Jesus""",1,1,4,1337212800,Like the Packaging!,"Baby food is one of those things I have been around a lot, I helped raise my little brother and I have a lot of friends with babies, so used and tasted a lot of baby foods, from Gerber to Beachnut, and various organic brands.<br /><br />So this one, is a little different, at least in its packaging.  I like the pouch in that it is easy to squeeze out in to a bowl and then store away, and I think its more travel friendly then say, carrying a glass jar, but in terms of the taste, it taste just about the same, to me, as any other baby food, it still taste like stale cook fruits and vegetables, but that's not a bad thing, since pretty much all pre-made baby food is that way.  I would say, if you are going to get this baby food, its main attracting factor is the packaging, and not the food itself, though it being organic is a plus.<br /><br />God Bless ~Amy"
207504,B003D4IYSU,A1N655X9X7C6QY,"C. Cook ""LIVE..........LOVE........AND..........",2,2,5,1294704000,WONDRFUL TASTING TEA,The flavor here screams tropical.....and its lovely.<br /><br />I like this tea sweetened...as the sweetner really brings out  the flavor of the coconut and the mango.<br /><br />Talk about island flavors !!!<br /><br />It dosen't get much better than this...it'll bring you back to the Bahamas or Puerto Rico or your favorite island any time you want to remember the Carribean.<br /><br />One of the top points for me are the box that these come in....I have tried  several forms of tea chests and of course we all have 20 boxes of different flavored teas around the kitchen. I l prefer the cardboard box these teas come in because its better for storage.Easy to get to and handle and store...but I can still throw a few into the tea chest so visitors can claim their  own choices.<br /><br />Of course if they ask me ---this would be in my top three choices.
411860,B000CQC05U,A35NDCGJEA6VF3,WoW lover,2,2,4,1269302400,Taste before you buy,"A friend of mine raved about this tea and I love Bigelow Earl Grey Tea, so I decided to try it. Now I have six boxes of a tea I don't like as much as Bigelow.  It is too candy-like for my taste; I like a bit more tea flavor. So I would definitely recommend trying it before you buy 6 boxes."
32657,B0000AH3QW,A1P80DQ1QCO68Q,Hide,0,0,4,1314835200,Very happy dog at home.,This is my dog's favorite food. She especially loves the large dark chunks of dried meat. She eats those first. The pieces are a good size for her. My dog is a large size small dog (not quit medium sized). I prefer she have the beef or chicken and not the lamb but lamb was all they had as a subscription. I could not beat the subscription price. Cheaper than the stores and it shows up at my door as often as I need it.
517641,B00954NY46,A1AG31V6S6P27T,Jerry P.,0,0,5,1344297600,Bold and Flavorful,I've tried several varities of Green Mountain K-cups of coffee.  Without a doubt this is the best.  Over the years I had coffee many places in the world but the Double Black Diamond is amoung the best.  I highly recommend if you like a strong cup of coffee without being bitter.
541845,B000FKQD42,A2RNHHQYS7C4P,"Diana S. Fleischman ""evolutionary psychologist""",6,19,1,1238371200,Pork Gelatin,"Altoids are made with pork gelatin and the packaging does not give any indication of this. Thus altoids are not suitable for vegans, vegetarians, or individuals who eat Halal or Kosher."
209332,B000SJHUFG,A27WVK3W71ONOR,"William B. Blaschko ""Will""",1,1,4,1340755200,Like Living in Morocco,"Having spent time in Morocco, I had the chance to sample authentic Turkish Delights.<br /><br />Pros:<br />- Very similar to the real thing<br />- Most types were delicious (I can't say I was a fan of the rose ones)<br />- Not too sugary<br />- Fresh tasting, obviously weren't sitting around in a warehouse<br /><br />Cons:<br />- The rose ones were a bit chalky<br />- So good I ate too many at a time and gave myself a stomach ache!"
298817,B0012C2GFM,A1N24MD7DZ8S0O,deemka,0,0,5,1345507200,Greeat!,Product was absolutely great! Tasted good and natural. The results I got from drinking it after my workouts were crazy. Definitely buying it again without a doubt!
126644,B003IHO8LY,ACRO7VUDC1RD4,Beast,0,0,5,1349481600,Go to sleep.,My friend loves this before he goes to sleep. He said it helps give him a fuller night sleep and he gets to sleep faster. The speed of the delivery surprised me and my friend is very happy with the results.
280722,B000GZ1BNE,A1FI17G6L4TR58,CJT,0,0,5,1335830400,Great for My Bernese Mountain Dog,I love this puppy food for my 10 month old Bernese Moutain Dog.  It was delivered on time and in great condition for such a large item.
142606,B001VNFHLC,AB254EI573T61,H. Coleman,1,1,5,1297468800,Yummy!,"This is great cocoa. I use it for baking, but it also makes a good cup of hot cocoa. It has lovely color and fragrance, and the taste always comes out wonderfully. I highly recommend it for at home cooks. I am not sure what Amazon is selling right now, but the new bags are re-sealable which is a nice addition."
79551,B003TNANSO,A3AOK7HBYITQMZ,Janet Parrish,2,2,5,1317340800,Absolutely delicious!,"These bars are absolutely delicious.  I have steered clear of any of the so-called fiber bars, snack bars, etc., because honestly they all tasted like stale cereal to me.  These are completely different--no cereal similarities at all.  They are all nuts and fruit.  It's hard to stop at one!  Try them; you will not be disappointed."
426445,B005D2L1YO,A3KXLF5DZWWF4N,Richard Gilberg,0,0,3,1339027200,Kids Like The Shape!,"A fun pasta to help motivate the kids to eat a minimal fat/salt food. The ingredients list wheat flour. Keep in mind this is not the same as WHOLE wheat, so this is not a whole grain food, which in my opinion would be much healthier."
302604,B000KGW27S,A86WHNJU31330,"Wendy M. Werner ""Avid reader""",0,0,5,1190505600,Excellent taste,These are a great alternative to high calorie snacks - great with salsa or any type of dip.  Also great as a side with soup.
255954,B0029K32JK,A16WPA6JV83YXT,"Sandra Trolinger ""trolsgirl""",3,3,5,1308960000,The go to coffee for Starbucks stores and customers,"As the espresso roast blend is the one Starbucks stores use to base their drinks on including cappuccinos, frappuccinos and all other creations that customers demand on a daily basis.<br />This coffee is addictive and has a heady aroma and its caramelly sweetness comes through cup after cup and it is the perfect blend for a new coffee drinker to try. It is worth every penny and Starbucks ""wouldn't pull a shot without it.""<br />I even brew it straight up in my Bunn coffeepot for a nice rich pot of java that makes my morning a little more bearable."
484548,B0016CMVSK,AF5AJ5V9T6LTS,fidelisM,0,0,5,1344124800,Great preserve.,I have been consuming these for a year now almost every day. They are simply superb. The right amount all the time. Very well made preserves with lots of fruit flavor. Fantastic price here at Amazon. Highly recommended.
81198,B0002NVKZO,AESUXU5AHWEFP,"Frieda ""Frieda""",0,0,5,1347926400,Delicious,"Very happy with this powder. I sue it when I want to add richness to soups, stocks, stews, whatever. A little bit adds a subtle amount of umami and richness (not necessarily identifiable by most as mushroom flavor), and if you use more the mushroom flavor is more pronounced. It doesn't take much to really enhance whatever you put it in."
561337,B001JU81ZG,AFB8A9FB8ACFA,Tommy,3,3,5,1322524800,Make a smoothie,"Some may find this hard to get down, the taste and texture aren't the most pleasant, but by simply mixing it with some fruit or juice, you'll hardly notice it"
9725,B001LXYA5Q,A30NIP79KXNSSC,T. J. Hawkins,1,2,4,1273795200,Works with a caveat,"In reading the reviews here it is obvious that different tastebuds are affected very differently.  At first I believed the tablets did nothing even though I used a whole one.  Bitter foods and drinks still tasted bitter to me.  Sweet foods and drinks didn't taste any sweeter.  I was prepared to write the whole thing off as placebo effect on the part of some people but the positive reviews made me try again.  It was when I drank pure lemon juice that I noticed a difference.  Pure lemon tasted like lemonade.  So the product does work, it just may not work exactly as advertised for you."
159860,B005VOONLW,A29IYGR7SNPRIV,"Charlotte Vale-Allen ""writerinresidence""",0,4,1,1332288000,GREAT SMELL. BROWN WATER.,"Sooooo disappointing. The coffee smells great but what emerges from the coffeemaker is what my mother used to refer to as ""dishwater."" In fact, that's actually kind. I added cream, as usual, and the liquid turned almost white. This is a product packaged with no instructions whatsoever, except for ""this side down"" on the serving itself. Single-serving coffee pads have been around for a long time. I encountered them first in England in the early 1960s. They made a lousy cup of Joe and so does the Marley coffee--so everything old is new again. This company would do better to spend less on the fancy packaging and just put the coffee into a generic-type bag (with some instructions, perhaps) and allow buyers to build their own brew. For now, save your money. This stuff makes Dunkin's regular taste like a gourmet blend."
437329,B0026WHP80,ADSAXETCF8TVD,ronworf,0,0,5,1318550400,Love this stuff,"I'm so glad I found this product here at Amazon. It has been my favorite beef jerkey for the past 15+ years, and unfortunatly it's not so easy to find in the supermarkets anymore. It seems more people go for the thick jerkey, and flavored with sweetners, but this one is salty and very thin, just perfect, and adding the pepper makes it perfect for me. It is a little expensive for the amount you get, but worth it for me."
501010,B001E4S8C8,A1ISFI6GPRRDHZ,R. L. Shagon,0,0,3,1302048000,Love the taste but...,"I bought this for the low sugar content and reviews that talk about good taste. I understood it has some saturated fat (palm oil) and no trans fat, ok with me. It does taste very good but I did a comparison with Walmart's ""Great Value"" peanut butter and found some surprises. Wally's has the same sugar content, also has zero trans fat, is slightly lower in calories, is lower in calories from fat and lower in sodium. Tastes very good, sells for a lot less. I'm no nutritionist so I would welcome any reviewer who can tell mw what I'm missing and why I shouldn't go with Wally."
474969,B0024SIEVS,AI4M1RAVSFICL,KRD575,2,2,5,1330128000,Best Taste in Town,Better flavor through high quality ingredients. Every cup of tea has the depth of flavor that<br />Makes you want to drink every day.
67363,B0056WJGHK,A37JNBZARZL3NB,"Jewel Focht ""Jewel""",11,12,5,1309219200,Orange Blossom Heaven,"If you ever want a awesome tasting Honey try this. Whatever Orange Blossoms the bees got this honey from was the best.The flavor has a wonderful taste for cooking, tea and on toast with peanut butter.comes in a great pouring bottle which you can use over again. I do because I buy a lot of Honey."
301254,B003Z6ZGZK,A3QEJ40NQEW36Q,"Desired FX ""Call me Don. It's shorter than Is...",0,0,5,1309996800,"Tastes great, but I somehow missed that it was decaf...","...and I've been paying for it at work for the last few days.<br /><br />Guess I just got a little click-happy at Amazon and didn't read the description carefully enough (and I'd like to note that the packets I got are much browner than the ones in the picture).<br /><br />Turns out it tastes every bit as good as the hi-test, though, which I've rarely found to be the case with decaf.<br /><br />If your mouse finger is as twitchy as mine (probably from all that caffeine), and you don't want to make the same mistake I did, here's the product you want: <a href=""http://www.amazon.com/gp/product/B003Z6ZGZK"">Starbucks VIA Ready Brew Coffee, Italian, 3-Count Packets (Pack of 6)</a>."
150683,B007HP6C80,A3AMNY44OP8AOU,Jennifer Lee,0,0,4,1335225600,Excellent Matcha for Beginners!,"There are so many good things to say about this matcha as well as this company.  Let's start with how awesome Red Leaf Tea is.<br /><br />The customer service is prompt and friendly.  They listen to your suggestions and opinions and take action to please their customers.  It's a sad world when decent customer service is a novelty, but Red Leaf Tea brings some joy back into a bleak world with their courtesy.  Thank you, Red Leaf Tea!<br /><br />Now, this matcha...it's great for beginners!  The price is perfect and you get a good amount of tea so you can experiment with  how you like to drink it.  The basic flavors here are sweet, green and minerally.  THe texture is pretty smooth with only a hint of a powdery texture.  It's a pleasing beverage hot, prepared in the traditional way.  Yes, the quality isn't the best, but it is definitely a good introduction.  It is not bitter at all and completely inoffensive.  I used to be scared of preparing my own matcha because the one time I did it before Red Leaf, it was with a horrible matcha that was extremely bitter.  Now I make myself matcha drinks all the time!<br /><br />After trying this tea the traditional way to fully appreciate the flavors you're working with, you can use the powder to add flavor and healthiness to pretty much anything!  Like the Starbucks green tea latte?  Now you can make your own at a fraction of the cost!  Breakfast smoothie need a healthy caffeine kick?  BAM! Starter Matcha to the rescue!  Want some green tea cookies to go with your green tea latte?  You know where I'm going with this.  :)<br /><br />My favorite way to have this matcha right now is to add it to my Almond milk, banana smoothie.  It was also awesome in my amaretti cookies.  :)<br /><br />Conclusion?  Highly recommended!"
133061,B0090X8IPM,A1484U2Y4YFX2R,Scott Richardson,0,0,4,1292457600,Delicious!,"I find most ""flavored"" coffee to be sub-par coffee doused with some kind of perfumey scent so that hopefully you'll focus on how great it smells and won't notice how awful it tastes. This vanilla-infused coffee from Starbucks, however, is delicious. It's a good coffee with actual chunks of ground-up vanilla bean mixed in, so that when the hot water runs through your grounds, it brings a touch of vanilla with it. I've tried different combinations (1 part this coffee to 2 parts of my normal coffee) with good results.<br /><br />The best, however, was a cup of this coffee mixed with Bailey's Irish Cream. Divine, and highly recommended."
202651,B001EO5TJ8,A1VYHEP4HDGJ4C,"A. Lientz ""lientz""",1,1,4,1194393600,Solid strong tea,Good wake up tea.  Solid flavor.  Requires a fine strain on your tea cup.  It's a fine cut of tea and will get bitter if you overbrew.
6297,B002SVAYGY,A3NZLA1M2SFX0F,Cristin,6,6,1,1333584000,Too Expensive on Amazon,"I only use C&H Bakers Sugar for all my baking needs and I go through it FAST with a lot of baking. I looked on Amazon to see if I could purchase it in a case for ease and cost savings. At the grocery store, one 4lb carton costs less than $5, so to get three of them, it would cost $15 or less. Here on Amazon it is $28 PLUS $12 shipping. That totals $40 for a $15 product. Yep, that's almost 3 times more expensive than if I just purchase it at the local grocery store. I love Amazon and was really shocked to see this price. This is a definite NO THANKS, I know better than to purchase this item here!"
231153,B003CRMC68,ANRT0MT9P3IRY,Professor,2,2,5,1312243200,"Nutritious, delicious, easy to make","Brown rice noodles!  What a treat, and the flavor packet for the soup creates a superb taste.  If you want a nutrient rich dinner cooked in 10 minutes or less, try this Pho mix.  I make mine with diced chicken or tofu, sliced shiitake mushrooms, chopped green onions, some hot pepper to taste (I usually use 4-6 pickled jalapeno slices), and fresh bean sprouts.  I then pour the soup over a cup or two of fresh, chopped spinach (the heat from the broth will wilt the spinach).  Squeeze a little lime juice onto the mixture, and garnish with cilantro.  Yum."
313824,B004JRO1S2,A3AOPVQ7EZHTWA,"frankp93 ""frankp93""",0,0,4,1315008000,Rich and Creamy,"I tried two and liked the Ranchero better than the Chipotle. It has just a tang of sourness from the buttermilk and the flavor stays with you, has more body, and is definitely creamier. The Ranchero also tasted less artificial than the Chipotle. It makes a nice alternative to salsa on tacos and was great on a salad with chicken strips.<br /><br />It also made a pretty good dip for Doritos.<br /><br />I have to say though, when it comes to tacos, the hot sauce condiments at Taco Bell are all I need. The hottest tastes stronger than either of these bottled sauces and their liquid texture coats the taco layers better. In contrast, these are thick sauces that sit on top and after a couple of bites, you've still got half a taco with no sauce."
42150,B000JMBE22,A1M7FTRBRBSC6W,Linda Redding,1,1,5,1299283200,Used in Chana Masala,I used the Anardana when making my own Chana Masala.  I've used the mixture in a number of Indian dishes that I've tried with success.  I'll order it again.
492328,B0000GHNWC,A3DQ4FF1IW84EC,Don Jr,3,3,5,1297296000,The Best Mexican Picante Hands Down,"This hot sauce is so tasty with Mexican food / Tex Mex that for me personally, nothing even touches it. This isn't a hot sauce that I would use for Buffalo Wings or home fries. This stuff lends itself to tacos, nachos, burritos etc so well that it's hard to describe. I'm a hot sauce fanatic and I love habenero hot sauces, but habenero hot sauce just doesn't work on a taco like this stuff does. I always thought it did, and it is very yummy, but not like this stuff on Tex mex or Mexican chow. I live in Upstate New York and travel a lot for business. I buy this stuff on the west coast for $1.29 a bottle at the grocery store, bubble wrap it and bring it home in my luggage. I think about this hot sauce some times. It's amazing. To put it in perspective for you west coasters, I hate Tapatio. It's got too much vinegar. This stuff does not. I would like to thank the creator of this hot suace, because it's that good. It really stands out on Tex Mex especially. Mmmmm.YUMMY ! ! ! !"
387280,B001VIYCK4,A2501MPOL467D6,kateness,0,1,2,1305763200,Terrible ingredients but my cat did eat it.,"Check the first 4 ingredients: Brewers Rice, Chicken By-Product Meal, Corn Gluten Meal, Powdered Cellulose. Rice is ok but not as a first ingredient in a cat food; meat by-product is sketchy in general in a food this expensive; corn meal I have no great opinion of, but whatever; but the 4th ingredient - powdered cellulose - is sawdust. SAWDUST is not what I want to feed my cat, even to help her lose weight.<br /><br />No wonder this food feels so ""light"" physically.  The color is lighter, and it is less dense than normal food because it's truly just fillers.<br /><br />I give it a second extra star because my cat would willingly eat this food and didn't seem to mind a whole lot, but I switched her (50/50 at first) to Blue Buffalo, which has real food ingredients and which she actually does prefer."
554939,B0036Z5A7O,AMVVTFSVCY3QW,tealeafreader,0,0,4,1315180800,An apple for the Dogadan,"I found this tea at Oleana, an excellent Turkish restaurant in Cambridge, MA. At dinner, everyone at the table wanted a sniff of my apple tea, so I passed the glass around. Most found the sniff delightful, so they also drained a sip.  The glass came back nearly empty.  Fortunately, the pot was very large.  I'm a tea drinker; this is not Camellia sinensis, nor meant to be. Nevertheless, I found it in its own way subtle and quite delicious."
35516,B000E3XBT0,A2VRJ8R01CY7SS,E. Warren,0,0,5,1272240000,The best taco seasoning ever!!,We found this at Target for a while but then they stopped carrying it! I was SO thrilled to find it on Amazon! This is the only taco seasoning I will ever buy; it's wonderful! I've even shared a few packets with family and friends and they all rave about it!
68523,B001FCLL0U,A3R008S6JYLC74,D. Kraft,0,0,5,1350950400,My favorite tea,"My favorite tea ever! Its great cold, hot, with or without sweetener or cream. By far the best tea I've ever had."
225932,B001NCI9WK,AMMB1QA005F0P,"dnote ""Amazon's breaking my bank""",2,12,5,1231200000,A post for Ash...,Drain cleaner? HA! HA! That's funny. I'm sure some people would love to suck the vinegary goodness right out of that balsamic soaked clog.
38650,B001VNEII0,A2S7MFZVV9IP43,A. Frankenfield,1,1,5,1344384000,Cat loves this stuff!,"I bought this mostly for my cat, though it has health benefits for humans too, and I will probably make some tea from it since it is just a variety of mint. However, the cat really loves it. I sprinkle it on her scratching pads and some of the areas she likes to hang out, and she just goes nuts for it."
263600,B0054C7KRU,A20M0FU599V2JU,wd50,0,0,5,1332374400,nice bones,These are just like the ones I pay 6 or 7 dollars for in the store or 3.95 online.I'll be ordering more the dogs love them.
232345,B0000E5L20,A2UL9LY9Z86AQS,Lauren Rosencrantz,0,0,4,1149724800,tasty.,"I'm usually not big on fruity teas, but this one is tasty and very popular.  My mom raved about it."
204708,B001ABTGF8,A3MO8CK120WVLC,"Isabella Dy ""ijplev""",0,0,5,1314057600,YUM!!,Taste exactly like Atlanta Bread's Kona Coffee frozen drink. I am so excited! Definitely will buy it again as soon as I finish the can!!!!
335307,B003D4MW38,A3O0WUY2HPI1YS,Tina,2,2,5,1325980800,My favorite morning drink.,Love this tea. What a bargain. Have been drinking it in the morning for about two years now and still enjoy it every day and look forward to it.
504574,B007I7YZJK,A1YCV76MUFESR1,Anne-Marie Gilliland,2,2,4,1337212800,Pretty Tasty,"This makes me think Kool-aid for grownups. It is  that deep red color and pretty sweet tasting. I was pretty impressed since I am not a huge powdered drink fan. And, I normally am all about plain water. But we had a week or so without juice in the house and this gave me a sort of juice-fix. I mostly drank it in a glass, so not all the little powder bits mixed in as well as they would have in a bottle of water.<br /><br />The way the little packets rip open is really nice, they are already sort of halfway torn for you, and at an angle, so the powder falls pretty neatly into the drink.<br /><br />I'd recommend these to someone who enjoyed falvoring their water."
378502,B008FHUGNQ,A3IZFMNWQ4EP55,Fern E. Aron,1,1,5,1322179200,A perfect start to my day!,I've had my Keurig for several years and have finally found the perfect coffee for me in the morning.  I like a very strong and robust blend and this one fits the bill.  I highly recommend it!
47910,B004SRH2B6,A75AIUX8ZP2UM,Laurie,0,0,5,1346112000,Zico,I am training for a marathon and was having trouble with cramping. In the past i had only used gatoraid and that was not stopping the cramps.I had tried Zico in other flavors but chocolate is the only one I can tolerate. I actually love the chocolate. Since using it after runs over 90mins. I no longer get cramps. It is best cold. I also mix it into my smoothie as a recovery drink. I order it by the case now since my grocery store does not always have it and I don't want to run out.
507489,B0036QKYD8,ALUXVG3MZV3SC,D. C. Shoemaker,6,6,5,1306627200,Great Dates!,"These dates arrived in a timely manner and in excellent condition.  They are about 2 to 3 times as large as the Dole dates from the supermarket.  They are plump, moist, fresh and just taste great.  They are not pitted, but we didn't see that as a problem. Highly recommended."
180831,B007Y59HVM,A1KR99OIBJY9SV,WildCat13,1,1,5,1328140800,Love Fog Chaser!,me: Normally drink Rainforest Espresso<br /><br />Tried this due to the price and less plastic.<br /><br />Like it a lot.<br /><br />Very good and love the concept but wish they shipped in a resealable bag or container.
